4	2	1	2	160
4	2	1	2	52
4	2	1	2	8
4	2	1	2	116
4	2	1	2	284
4	2	1	2	16
4	2	1	2	32
4	2	1	2	172
4	2	1	2	104
4	2	1	2	116
4	2	1	2	248
4	2	1	2	104
4	2	1	2	336
4	2	1	2	52
4	2	1	2	64
4	2	1	2	232
4	2	1	2	96
4	2	1	2	104
4	2	1	2	52
4	2	1	2	52
4	2	1	2	104
4	2	1	2	96
4	2	1	2	160
4	2	1	2	52
4	2	1	2	128
4	2	1	2	52
4	2	1	2	16
4	2	1	2	204
4	2	1	2	16
4	2	1	2	52
4	2	1	2	52
4	2	1	2	136
4	2	1	2	364
4	2	1	2	260
4	2	1	2	52
4	2	1	2	112
4	2	1	2	288
4	2	1	2	68
4	2	1	2	104
4	2	1	2	228
4	2	1	2	24
4	2	1	2	52
4	2	1	2	52
4	2	1	2	128
4	2	1	2	112
4	2	1	2	44
4	2	1	2	104
4	2	1	2	252
4	2	1	2	104
4	2	1	2	16
4	2	1	2	104
4	2	1	2	252
4	2	1	2	344
4	2	1	2	64
4	2	1	2	104
4	2	1	2	252
4	2	1	2	128
4	2	1	2	104
4	2	1	2	16
4	2	1	2	104
4	2	1	2	344
4	2	1	2	52
4	2	1	2	256
4	2	1	2	12
4	2	1	2	104
4	2	1	2	52
4	2	1	2	52
4	2	1	2	52
4	2	1	2	128
4	2	1	2	104
4	2	1	2	148
4	2	1	2	56
4	2	1	2	112
4	2	1	2	140
4	2	1	2	260
4	2	1	2	104
4	2	1	2	24
4	2	1	2	156
4	2	1	2	144
4	2	1	2	252
4	2	1	2	116
4	2	1	2	104
4	2	1	2	100
4	2	1	2	160
4	2	1	2	52
4	2	1	2	16
4	2	1	2	52
4	2	1	2	112
4	2	1	2	128
4	2	1	2	104
4	2	1	2	304
4	2	1	2	104
4	2	1	2	260
4	2	1	2	116
4	2	1	2	16
4	2	1	2	332
4	2	1	2	16
4	2	1	2	24
4	2	1	2	104
4	2	1	2	252
4	2	1	2	96
4	2	1	2	16
4	2	1	2	52
4	2	1	2	112
4	2	1	2	236
4	2	1	2	44
4	2	1	2	16
4	2	1	2	52
4	2	1	2	64
4	2	1	2	232
4	2	1	2	160
4	2	1	2	52
4	2	1	2	128
4	2	1	2	136
4	2	1	2	52
4	2	1	2	104
4	2	1	2	96
4	2	1	2	104
4	2	1	2	16
4	2	1	2	116
4	2	1	2	16
4	2	1	2	52
4	2	1	2	144
4	2	1	2	320
4	2	1	2	52
4	2	1	2	16
4	2	1	2	52
4	2	1	2	180
4	2	1	2	56
4	2	1	2	120
4	2	1	2	52
4	2	1	2	104
4	2	1	2	52
4	2	1	2	136
4	2	1	2	128
4	2	1	2	52
4	2	1	2	140
4	2	1	2	308
4	2	1	2	104
4	2	1	2	116
4	2	1	2	116
4	2	1	2	164
4	2	1	2	104
4	2	1	2	52
4	2	1	2	112
4	2	1	2	104
4	2	1	2	100
4	2	1	2	16
4	2	1	2	68
4	2	1	2	52
4	2	1	2	180
4	2	1	2	52
4	2	1	2	140
4	2	1	2	52
4	2	1	2	52
4	2	1	2	52
4	2	1	2	52
4	2	1	2	160
4	2	1	2	104
4	2	1	2	68
4	2	1	2	160
4	2	1	2	96
4	2	1	2	116
4	2	1	2	96
4	2	1	2	52
4	2	1	2	52
4	2	1	2	276
4	2	1	2	128
4	2	1	2	104
4	2	1	2	100
4	2	1	2	104
4	2	1	2	52
4	2	1	2	104
4	2	1	2	96
4	2	1	2	52
4	2	1	2	112
4	2	1	2	260
4	2	1	2	104
4	2	1	2	16
4	2	1	2	116
4	2	1	2	52
4	2	1	2	16
4	2	1	2	184
4	2	1	2	104
4	2	1	2	24
4	2	1	2	140
4	2	1	2	104
4	2	1	2	156
4	2	1	2	140
4	2	1	2	404
4	2	1	2	136
4	2	1	2	292
4	2	1	2	136
4	2	1	2	404
4	2	1	2	328
4	2	1	2	136
4	2	1	2	292
4	2	1	2	372
4	2	1	2	136
4	2	1	2	316
4	2	1	2	60
4	2	1	2	224
4	2	2	200
4	2	2	48
4	2	2	2	192
4	2	2	2	200
4	2	2	2	48
4	2	2	2	200
4	2	2	2	48
4	2	2	152
4	2	2	2	192
4	2	2	2	252
4	2	2	2	200
4	2	2	2	48
4	2	2	2	48
4	2	2	2	184
4	2	2	2	32
4	2	2	2	16
4	2	2	2	116
4	2	2	2	144
4	2	2	2	200
4	2	2	2	48
4	2	2	2	52
4	2	2	2	144
4	2	2	2	52
4	2	2	2	144
4	2	2	2	116
4	2	2	2	200
4	2	2	2	184
4	2	2	2	96
4	2	2	2	28
4	2	2	200
4	2	2	2	152
4	2	2	2	48
4	2	2	2	192
4	2	2	2	48
4	2	2	2	48
4	2	2	2	48
4	2	2	2	200
4	2	2	2	16
4	2	2	2	60
4	2	2	2	192
4	2	2	2	192
4	2	2	2	200
4	2	2	2	48
4	2	2	2	260
4	2	2	2	116
4	2	2	2	200
4	2	2	2	164
4	2	2	2	152
4	2	1	2	36
4	2	1	2	36
4	2	1	2	36
4	2	1	2	8
4	2	1	2	12
4	2	1	2	40
4	2	1	2	12
4	2	1	2	8
4	2	1	2	88
4	2	1	2	40
4	2	1	2	8
4	2	1	2	112
4	2	1	2	8
4	2	1	2	40
4	2	1	2	40
4	2	1	2	36
4	2	1	2	36
4	2	1	2	40
4	2	1	2	72
4	2	1	2	92
4	2	1	2	24
4	2	1	2	40
4	2	1	2	8
4	2	1	2	12
4	2	1	2	76
4	2	1	2	40
4	2	1	2	40
4	2	1	2	36
4	2	1	2	40
4	2	1	2	12
4	2	1	2	108
4	2	1	2	12
4	2	1	2	12
4	2	1	2	36
4	2	1	2	40
4	2	1	2	204
4	2	1	2	120
4	2	1	2	76
4	2	1	2	76
4	2	1	2	136
4	2	1	2	60
4	2	1	2	60
4	2	1	2	56
4	2	1	2	96
4	2	1	2	184
4	2	1	2	40
4	2	1	2	76
4	2	1	2	40
4	2	1	2	40
4	2	1	2	56
4	2	1	2	40
4	2	1	2	40
4	2	1	2	40
4	2	1	2	60
4	2	1	2	88
4	2	1	2	36
4	2	1	2	88
4	2	1	2	40
4	2	1	2	40
4	2	1	2	36
4	2	1	2	40
4	2	1	2	88
4	2	1	2	40
4	2	1	2	40
4	2	1	2	108
4	2	1	2	60
4	2	2	52
4	2	2	160
4	2	2	164
4	2	2	2	52
4	2	2	2	160
4	2	2	2	164
4	2	2	2	164
4	2	2	2	84
4	2	2	2	52
4	2	2	2	52
4	2	2	2	164
4	2	2	2	160
4	2	2	2	176
4	2	2	2	164
4	2	2	2	52
4	2	2	2	164
4	2	2	2	16
4	2	2	2	44
4	2	2	2	52
4	2	2	2	164
4	2	2	2	160
4	2	2	2	52
4	2	2	2	164
4	2	2	2	340
4	2	2	2	16
4	2	2	2	52
4	2	2	2	64
4	2	2	2	52
4	2	2	2	160
4	2	1	2	112
4	2	1	2	60
4	2	1	2	40
4	2	1	2	72
4	2	1	2	8
4	2	1	2	112
4	2	1	2	40
4	2	2	36
4	2	1	2	36
4	2	1	2	52
4	2	1	2	160
4	2	1	2	164
4	2	1	2	52
4	2	1	2	52
4	2	1	2	160
4	2	1	2	164
4	2	1	2	68
4	2	1	2	64
4	2	1	2	248
4	2	1	2	52
4	2	1	2	104
4	2	1	2	24
4	2	1	2	16
4	2	1	2	104
4	2	1	2	40
4	2	1	2	104
4	2	1	2	104
4	2	1	2	156
4	2	1	2	52
4	2	1	2	180
4	2	1	2	16
4	2	1	2	104
4	2	1	2	52
4	2	1	2	84
4	2	1	2	104
4	2	1	2	160
4	2	1	2	52
4	2	1	2	64
4	2	1	2	16
4	2	1	2	104
4	2	1	2	104
4	2	1	2	156
4	2	1	2	52
4	2	1	2	8
4	2	1	2	64
4	2	1	2	152
4	2	1	2	52
4	2	1	2	160
4	2	1	2	16
4	2	1	2	52
4	2	1	2	52
4	2	1	2	380
4	2	1	2	176
4	2	1	2	16
4	2	1	2	248
4	2	1	2	52
4	2	1	2	160
4	2	1	2	112
4	2	1	2	44
4	2	1	2	68
4	2	1	2	68
4	2	1	2	160
4	2	1	2	64
4	2	1	2	140
4	2	1	2	352
4	2	1	2	104
4	2	1	2	64
4	2	1	2	156
4	2	1	2	64
4	2	1	2	64
4	2	1	2	160
4	2	1	2	52
4	2	1	2	240
4	2	1	2	160
4	2	1	2	16
4	2	1	2	180
4	2	1	2	16
4	2	1	2	140
4	2	1	2	84
4	2	1	2	52
4	2	1	2	68
4	2	1	2	164
4	2	1	2	236
4	2	1	2	104
4	2	1	2	68
4	2	1	2	52
4	2	1	2	248
4	2	1	2	64
4	2	1	2	164
4	2	1	2	248
4	2	1	2	160
4	2	1	2	180
4	2	1	2	52
4	2	1	2	176
4	2	1	2	104
4	2	1	2	160
4	2	1	2	52
4	2	1	2	132
4	2	1	2	128
4	2	1	2	52
4	2	1	2	124
4	2	1	2	16
4	2	1	2	76
4	2	1	2	56
4	2	1	2	96
4	2	1	2	76
4	2	1	2	76
4	2	1	2	76
4	2	1	2	76
4	2	1	2	56
4	2	1	2	40
4	2	1	2	12
4	2	1	2	76
4	2	1	2	56
4	2	1	2	56
4	2	1	2	40
4	2	1	2	40
4	2	1	2	164
4	2	1	2	12
4	2	1	2	76
4	2	1	2	164
4	2	1	2	76
4	2	1	2	76
4	2	1	2	8
4	2	1	2	8
4	2	1	2	8
4	2	1	2	12
4	2	1	2	36
4	2	1	2	36
4	2	1	2	40
4	2	1	2	8
4	2	1	2	8
4	2	1	2	76
4	2	1	2	72
4	2	1	2	8
4	2	1	2	112
4	2	1	2	24
4	2	1	2	72
4	2	1	2	36
4	2	1	2	76
4	2	1	2	72
4	2	1	2	88
4	2	1	2	40
4	2	1	2	40
4	2	1	2	40
4	2	1	2	40
4	2	1	2	376
4	2	1	2	40
4	2	1	2	40
4	2	1	2	40
4	2	1	2	88
4	2	1	2	112
4	2	1	2	40
4	2	1	2	88
4	2	1	2	40
4	2	1	2	88
4	2	1	2	40
4	2	1	2	32
4	2	1	2	88
4	2	1	2	88
4	2	1	2	88
4	2	1	2	40
4	2	1	2	52
4	2	1	2	160
4	2	1	2	164
4	2	1	2	52
4	2	1	2	52
4	2	1	2	160
4	2	1	2	164
4	2	1	2	68
4	2	1	2	64
4	2	1	2	248
4	2	1	2	52
4	2	1	2	104
4	2	1	2	24
4	2	1	2	16
4	2	1	2	104
4	2	1	2	40
4	2	1	2	104
4	2	1	2	104
4	2	1	2	156
4	2	1	2	52
4	2	1	2	180
4	2	1	2	16
4	2	1	2	104
4	2	1	2	52
4	2	1	2	84
4	2	1	2	104
4	2	1	2	160
4	2	1	2	52
4	2	1	2	64
4	2	1	2	16
4	2	1	2	104
4	2	1	2	104
4	2	1	2	156
4	2	1	2	52
4	2	1	2	8
4	2	1	2	64
4	2	1	2	152
4	2	1	2	52
4	2	1	2	160
4	2	1	2	16
4	2	1	2	52
4	2	1	2	52
4	2	1	2	380
4	2	1	2	176
4	2	1	2	16
4	2	1	2	248
4	2	1	2	52
4	2	1	2	160
4	2	1	2	112
4	2	1	2	44
4	2	1	2	68
4	2	1	2	68
4	2	1	2	160
4	2	1	2	64
4	2	1	2	140
4	2	1	2	352
4	2	1	2	104
4	2	1	2	64
4	2	1	2	156
4	2	1	2	64
4	2	1	2	64
4	2	1	2	160
4	2	1	2	52
4	2	1	2	240
4	2	1	2	160
4	2	1	2	16
4	2	1	2	180
4	2	1	2	16
4	2	1	2	140
4	2	1	2	84
4	2	1	2	52
4	2	1	2	68
4	2	1	2	164
4	2	1	2	236
4	2	1	2	104
4	2	1	2	68
4	2	1	2	52
4	2	1	2	248
4	2	1	2	64
4	2	1	2	164
4	2	1	2	248
4	2	1	2	160
4	2	1	2	180
4	2	1	2	52
4	2	1	2	176
4	2	1	2	104
4	2	1	2	160
4	2	1	2	52
4	2	1	2	132
4	2	1	2	128
4	2	1	2	52
4	2	1	2	124
4	2	1	2	16
4	2	2	72
4	2	2	2	72
4	2	2	2	72
4	2	2	72
4	2	2	2	72
4	2	2	2	52
4	2	2	2	144
4	2	2	2	160
4	2	2	2	64
4	2	2	2	52
4	2	2	2	176
4	2	2	2	280
4	2	2	2	16
4	2	2	2	72
4	2	2	2	180
4	2	2	2	180
4	2	2	2	64
4	2	2	2	180
4	2	2	2	52
4	2	2	2	8
4	2	2	2	176
4	2	2	2	64
4	2	2	2	104
4	2	2	2	72
4	2	2	2	64
4	2	2	2	72
4	2	2	2	72
4	2	2	2	12
4	2	1	2	160
4	2	1	2	260
4	2	1	2	136
4	2	1	2	260
4	2	1	2	192
4	2	1	2	52
4	2	1	2	52
4	2	1	2	128
4	2	1	2	44
4	2	1	2	68
4	2	1	2	236
4	2	1	2	204
4	2	1	2	40
4	2	1	2	40
4	2	1	2	236
4	2	1	2	104
4	2	1	2	228
4	2	1	2	68
4	2	1	2	260
4	2	1	2	164
4	2	1	2	176
4	2	1	2	160
4	2	1	2	96
4	2	1	2	40
4	2	1	2	156
4	2	1	2	24
4	2	1	2	44
4	2	1	2	236
4	2	1	2	164
4	2	1	2	68
4	2	1	2	16
4	2	1	2	72
4	2	1	2	260
4	2	1	2	224
4	2	1	2	104
4	2	1	2	68
4	2	1	2	236
4	2	1	2	104
4	2	1	2	52
4	2	1	2	52
4	2	1	2	12
4	2	1	2	256
4	2	1	2	52
4	2	1	2	12
4	2	1	2	52
4	2	1	2	260
4	2	1	2	52
4	2	1	2	164
4	2	1	2	104
4	2	1	2	268
4	2	1	2	52
4	2	1	2	44
4	2	1	2	256
4	2	1	2	144
4	2	1	2	36
4	2	1	2	36
4	2	1	2	36
4	2	1	2	8
4	2	1	2	12
4	2	1	2	40
4	2	1	2	12
4	2	1	2	8
4	2	1	2	88
4	2	1	2	40
4	2	1	2	8
4	2	1	2	112
4	2	1	2	8
4	2	1	2	40
4	2	1	2	40
4	2	1	2	52
4	2	1	2	160
4	2	1	2	164
4	2	1	2	52
4	2	1	2	52
4	2	1	2	160
4	2	1	2	164
4	2	1	2	68
4	2	1	2	64
4	2	1	2	248
4	2	1	2	52
4	2	1	2	104
4	2	1	2	24
4	2	1	2	16
4	2	1	2	104
4	2	1	2	40
4	2	1	2	104
4	2	1	2	104
4	2	1	2	156
4	2	1	2	52
4	2	1	2	180
4	2	1	2	16
4	2	1	2	104
4	2	1	2	52
4	2	1	2	84
4	2	1	2	104
4	2	1	2	160
4	2	1	2	52
4	2	1	2	64
4	2	1	2	16
4	2	1	2	104
4	2	1	2	104
4	2	1	2	156
4	2	1	2	52
4	2	1	2	8
4	2	1	2	64
4	2	1	2	152
4	2	1	2	52
4	2	1	2	160
4	2	1	2	16
4	2	1	2	52
4	2	1	2	52
4	2	1	2	380
4	2	1	2	176
4	2	1	2	16
4	2	1	2	248
4	2	1	2	52
4	2	1	2	160
4	2	1	2	112
4	2	1	2	44
4	2	1	2	68
4	2	1	2	68
4	2	1	2	160
4	2	1	2	64
4	2	1	2	140
4	2	1	2	352
4	2	1	2	104
4	2	1	2	64
4	2	1	2	156
4	2	1	2	64
4	2	1	2	64
4	2	1	2	160
4	2	1	2	52
4	2	1	2	240
4	2	1	2	160
4	2	1	2	16
4	2	1	2	180
4	2	1	2	16
4	2	1	2	140
4	2	1	2	84
4	2	1	2	52
4	2	1	2	68
4	2	1	2	164
4	2	1	2	236
4	2	1	2	104
4	2	1	2	68
4	2	1	2	52
4	2	1	2	248
4	2	1	2	64
4	2	1	2	164
4	2	1	2	248
4	2	1	2	160
4	2	1	2	180
4	2	1	2	52
4	2	1	2	176
4	2	1	2	104
4	2	1	2	160
4	2	1	2	52
4	2	1	2	132
4	2	1	2	128
4	2	1	2	52
4	2	1	2	124
4	2	1	2	16
4	2	2	2	52
4	2	2	2	52
4	2	2	2	180
4	2	2	2	52
4	2	2	2	52
4	2	2	2	52
4	2	2	2	180
4	2	2	2	52
4	2	1	2	396
4	2	1	2	300
4	2	1	2	264
4	2	1	2	40
4	2	1	2	112
4	2	1	2	36
4	2	1	2	24
4	2	1	2	64
4	2	1	2	152
4	2	1	2	48
4	2	1	2	24
4	2	1	2	80
4	2	1	2	36
4	2	1	2	192
4	2	1	2	36
4	2	1	2	36
4	2	1	2	32
4	2	1	2	36
4	2	1	2	8
4	2	1	2	112
4	2	1	2	24
4	2	1	2	8
4	2	1	2	88
4	2	1	2	72
4	2	1	2	8
4	2	1	2	76
4	2	1	2	12
4	2	1	2	12
4	2	1	2	24
4	2	1	2	72
4	2	1	2	76
4	2	1	2	40
4	2	1	2	24
4	2	1	2	24
4	2	1	2	72
4	2	52
4	2	64
4	2	232
4	2	1	2	332
4	2	1	2	52
4	2	1	2	176
4	2	1	2	52
4	2	1	2	164
4	2	1	2	160
4	2	1	2	16
4	2	1	2	72
4	2	1	2	16
4	2	1	2	52
4	2	1	2	164
4	2	1	2	160
4	2	1	2	136
4	2	1	2	52
4	2	1	2	252
4	2	1	2	116
4	2	1	2	160
4	2	1	2	104
4	2	1	2	236
4	2	1	2	236
4	2	1	2	72
4	2	1	2	236
4	2	1	2	332
4	2	1	2	52
4	2	1	2	160
4	2	1	2	52
4	2	1	2	8
4	2	1	2	116
4	2	1	2	284
4	2	1	2	16
4	2	1	2	32
4	2	1	2	172
4	2	1	2	104
4	2	1	2	116
4	2	1	2	248
4	2	1	2	104
4	2	1	2	336
4	2	1	2	96
4	2	1	2	104
4	2	1	2	52
4	2	1	2	52
4	2	1	2	104
4	2	1	2	96
4	2	1	2	160
4	2	1	2	52
4	2	1	2	128
4	2	1	2	52
4	2	1	2	16
4	2	1	2	204
4	2	1	2	16
4	2	1	2	52
4	2	1	2	52
4	2	1	2	136
4	2	1	2	364
4	2	1	2	260
4	2	1	2	52
4	2	1	2	112
4	2	1	2	288
4	2	1	2	68
4	2	1	2	104
4	2	1	2	228
4	2	1	2	24
4	2	1	2	52
4	2	1	2	52
4	2	1	2	128
4	2	1	2	112
4	2	1	2	44
4	2	1	2	104
4	2	1	2	252
4	2	1	2	104
4	2	1	2	16
4	2	1	2	104
4	2	1	2	252
4	2	1	2	344
4	2	1	2	64
4	2	1	2	104
4	2	1	2	252
4	2	1	2	128
4	2	1	2	104
4	2	1	2	16
4	2	1	2	104
4	2	1	2	344
4	2	1	2	52
4	2	1	2	256
4	2	1	2	12
4	2	1	2	104
4	2	1	2	52
4	2	1	2	52
4	2	1	2	52
4	2	1	2	128
4	2	1	2	104
4	2	1	2	148
4	2	1	2	56
4	2	1	2	112
4	2	1	2	140
4	2	1	2	260
4	2	1	2	104
4	2	1	2	24
4	2	1	2	156
4	2	1	2	144
4	2	1	2	252
4	2	1	2	116
4	2	1	2	104
4	2	1	2	100
4	2	1	2	160
4	2	1	2	52
4	2	1	2	16
4	2	1	2	52
4	2	1	2	112
4	2	1	2	128
4	2	1	2	104
4	2	1	2	304
4	2	1	2	104
4	2	1	2	260
4	2	1	2	116
4	2	1	2	16
4	2	1	2	332
4	2	1	2	16
4	2	1	2	24
4	2	1	2	104
4	2	1	2	252
4	2	1	2	96
4	2	1	2	16
4	2	1	2	52
4	2	1	2	112
4	2	1	2	236
4	2	1	2	44
4	2	1	2	16
4	2	1	2	52
4	2	1	2	64
4	2	1	2	232
4	2	1	2	160
4	2	1	2	52
4	2	1	2	128
4	2	1	2	136
4	2	1	2	52
4	2	1	2	104
4	2	1	2	96
4	2	1	2	104
4	2	1	2	16
4	2	1	2	116
4	2	1	2	16
4	2	1	2	52
4	2	1	2	144
4	2	1	2	320
4	2	1	2	52
4	2	1	2	16
4	2	1	2	52
4	2	1	2	180
4	2	1	2	56
4	2	1	2	120
4	2	1	2	52
4	2	1	2	104
4	2	1	2	52
4	2	1	2	136
4	2	1	2	128
4	2	1	2	52
4	2	1	2	140
4	2	1	2	308
4	2	1	2	104
4	2	1	2	116
4	2	1	2	116
4	2	1	2	164
4	2	1	2	104
4	2	1	2	52
4	2	1	2	112
4	2	1	2	104
4	2	1	2	100
4	2	1	2	16
4	2	1	2	68
4	2	1	2	52
4	2	1	2	180
4	2	1	2	52
4	2	1	2	140
4	2	1	2	52
4	2	1	2	52
4	2	1	2	52
4	2	1	2	52
4	2	1	2	160
4	2	1	2	104
4	2	1	2	68
4	2	1	2	160
4	2	1	2	96
4	2	1	2	116
4	2	1	2	96
4	2	1	2	52
4	2	1	2	52
4	2	1	2	276
4	2	1	2	128
4	2	1	2	104
4	2	1	2	100
4	2	1	2	104
4	2	1	2	52
4	2	1	2	104
4	2	1	2	96
4	2	1	2	52
4	2	1	2	112
4	2	1	2	260
4	2	1	2	104
4	2	1	2	16
4	2	1	2	116
4	2	1	2	52
4	2	1	2	16
4	2	1	2	184
4	2	1	2	104
4	2	1	2	24
4	2	1	2	140
4	2	1	2	104
4	2	1	2	156
4	2	1	2	140
4	2	2	52
4	2	2	2	16
4	2	2	2	52
4	2	2	2	16
4	2	2	2	52
4	2	2	2	52
4	2	2	2	340
4	2	2	2	16
4	2	2	2	52
4	2	2	2	52
4	2	2	2	52
4	2	2	2	52
4	2	2	2	52
4	2	2	2	160
4	2	2	2	52
4	2	2	2	380
4	2	2	2	176
4	2	2	248
4	2	2	2	16
4	2	2	52
4	2	2	64
4	2	2	232
4	2	2	2	104
4	2	2	2	156
4	2	2	2	232
4	2	2	2	84
4	2	2	2	52
4	2	2	104
4	2	2	156
4	2	2	2	52
4	2	2	2	84
4	2	2	2	232
4	2	2	2	104
4	2	2	2	156
4	2	2	2	104
4	2	2	2	96
4	2	2	2	252
4	2	2	2	104
4	2	2	2	104
4	2	2	2	156
4	2	2	2	84
4	2	2	2	52
4	2	2	2	248
4	2	2	2	52
4	2	2	2	64
4	2	2	2	232
4	2	2	2	104
4	2	2	2	156
4	2	1	2	104
4	2	1	2	20
4	2	1	2	52
4	2	1	2	128
4	2	1	2	180
4	2	1	2	52
4	2	1	2	12
4	2	1	2	52
4	2	1	2	68
4	2	1	2	128
4	2	1	2	52
4	2	1	2	136
4	2	1	2	52
4	2	1	2	140
4	2	1	2	164
4	2	1	2	160
4	2	1	2	104
4	2	1	2	260
4	2	1	2	104
4	2	1	2	96
4	2	1	2	20
4	2	1	2	116
4	2	1	2	16
4	2	1	2	128
4	2	1	2	72
4	2	1	2	68
4	2	1	2	116
4	2	1	2	24
4	2	1	2	24
4	2	1	2	68
4	2	1	2	40
4	2	1	2	164
4	2	1	2	16
4	2	1	2	24
4	2	1	2	68
4	2	1	2	104
4	2	1	2	84
4	2	1	2	52
4	2	1	2	132
4	2	1	2	68
4	2	1	2	32
4	2	1	2	204
4	2	1	2	48
4	2	1	2	52
4	2	1	2	104
4	2	1	2	68
4	2	1	2	12
4	2	1	2	64
4	2	1	2	312
4	2	1	2	40
4	2	1	2	52
4	2	1	2	24
4	2	1	2	96
4	2	1	2	24
4	2	1	2	68
4	2	1	2	112
4	2	1	2	40
4	2	1	2	32
4	2	1	2	52
4	2	1	2	312
4	2	1	2	68
4	2	1	2	52
4	2	1	2	136
4	2	1	2	240
4	2	1	2	104
4	2	1	2	68
4	2	1	2	104
4	2	1	2	104
4	2	1	2	68
4	2	1	2	52
4	2	1	2	184
4	2	1	2	52
4	2	1	2	112
4	2	1	2	240
4	2	1	2	20
4	2	1	2	140
4	2	1	2	68
4	2	1	2	96
4	2	1	2	52
4	2	1	2	104
4	2	1	2	40
4	2	1	2	276
4	2	1	2	64
4	2	1	2	236
4	2	1	2	68
4	2	1	2	184
4	2	1	2	16
4	2	1	2	236
4	2	1	2	52
4	2	1	2	52
4	2	1	2	128
4	2	1	2	68
4	2	1	2	184
4	2	1	2	112
4	2	1	2	64
4	2	1	2	8
4	2	1	2	52
4	2	1	2	68
4	2	1	2	68
4	2	1	2	68
4	2	1	2	68
4	2	1	2	76
4	2	1	2	76
4	2	1	2	136
4	2	1	2	60
4	2	1	2	60
4	2	1	2	56
4	2	1	2	96
4	2	1	2	184
4	2	1	2	40
4	2	1	2	76
4	2	1	2	40
4	2	1	2	40
4	2	1	2	56
4	2	1	2	40
4	2	1	2	40
4	2	1	2	40
4	2	1	2	60
4	2	1	2	88
4	2	1	2	36
4	2	1	2	88
4	2	1	2	40
4	2	1	2	40
4	2	1	2	36
4	2	1	2	40
4	2	1	2	88
4	2	1	2	40
4	2	1	2	40
4	2	1	2	108
4	2	1	2	60
4	2	1	2	8
4	2	1	2	8
4	2	1	2	104
4	2	1	2	16
4	2	1	2	152
4	2	1	2	52
4	2	1	2	104
4	2	1	2	344
4	2	1	2	252
4	2	1	2	204
4	2	1	2	116
4	2	1	2	156
4	2	1	2	104
4	2	1	2	252
4	2	1	2	96
4	2	1	2	52
4	2	1	2	224
4	2	1	2	52
4	2	1	2	112
4	2	1	2	104
4	2	1	2	16
4	2	1	2	164
4	2	1	2	52
4	2	1	2	240
4	2	1	2	160
4	2	1	2	184
4	2	1	2	52
4	2	1	2	124
4	2	1	2	164
4	2	1	2	104
4	2	1	2	156
4	2	1	2	276
4	2	1	2	52
4	2	1	2	52
4	2	1	2	160
4	2	1	2	240
4	2	1	2	116
4	2	1	2	104
4	2	1	2	164
4	2	1	2	52
4	2	1	2	256
4	2	1	2	72
4	2	1	2	204
4	2	1	2	204
4	2	1	2	96
4	2	1	2	112
4	2	1	2	52
4	2	1	2	152
4	2	1	2	140
4	2	1	2	52
4	2	1	2	52
4	2	1	2	12
4	2	1	2	52
4	2	1	2	128
4	2	1	2	104
4	2	1	2	52
4	2	1	2	52
4	2	1	2	160
4	2	1	2	52
4	2	1	2	128
4	2	1	2	52
4	2	1	2	236
4	2	1	2	320
4	2	1	2	112
4	2	1	2	52
4	2	1	2	112
4	2	1	2	152
4	2	1	2	16
4	2	1	2	236
4	2	1	2	104
4	2	1	2	24
4	2	1	2	104
4	2	1	2	52
4	2	1	2	164
4	2	1	2	248
4	2	1	2	16
4	2	1	2	252
4	2	1	2	112
4	2	1	2	128
4	2	1	2	52
4	2	1	2	236
4	2	1	2	112
4	2	1	2	240
4	2	1	2	104
4	2	2	16
4	2	2	2	52
4	2	2	52
4	2	2	2	52
4	2	2	2	112
4	2	2	2	52
4	2	2	2	112
4	2	2	2	52
4	2	2	2	16
4	2	2	2	52
4	2	2	2	52
4	2	2	2	112
4	2	2	2	52
4	2	2	2	16
4	2	2	2	68
4	2	2	2	16
4	2	2	2	116
4	2	1	2	8
4	2	1	2	88
4	2	1	2	72
4	2	1	2	8
4	2	1	2	76
4	2	1	2	12
4	2	1	2	16
4	2	1	2	152
4	2	1	2	52
4	2	1	2	104
4	2	1	2	344
4	2	1	2	252
4	2	1	2	204
4	2	1	2	116
4	2	1	2	156
4	2	1	2	104
4	2	1	2	252
4	2	1	2	96
4	2	1	2	52
4	2	1	2	224
4	2	1	2	52
4	2	1	2	112
4	2	1	2	104
4	2	1	2	16
4	2	1	2	164
4	2	1	2	52
4	2	1	2	240
4	2	1	2	160
4	2	1	2	184
4	2	1	2	52
4	2	1	2	124
4	2	1	2	164
4	2	1	2	104
4	2	1	2	156
4	2	1	2	276
4	2	1	2	52
4	2	1	2	52
4	2	1	2	160
4	2	1	2	240
4	2	1	2	116
4	2	1	2	104
4	2	1	2	164
4	2	1	2	52
4	2	1	2	256
4	2	1	2	72
4	2	1	2	204
4	2	1	2	204
4	2	1	2	96
4	2	1	2	112
4	2	1	2	52
4	2	1	2	152
4	2	1	2	140
4	2	1	2	52
4	2	1	2	52
4	2	1	2	12
4	2	1	2	52
4	2	1	2	128
4	2	1	2	104
4	2	1	2	52
4	2	1	2	52
4	2	1	2	160
4	2	1	2	52
4	2	1	2	128
4	2	1	2	52
4	2	1	2	236
4	2	1	2	320
4	2	1	2	112
4	2	1	2	52
4	2	1	2	112
4	2	1	2	152
4	2	1	2	16
4	2	1	2	236
4	2	1	2	104
4	2	1	2	24
4	2	1	2	104
4	2	1	2	52
4	2	1	2	164
4	2	1	2	248
4	2	1	2	16
4	2	1	2	252
